id_cuaca,tanggal,lokasi_kode,latitude,longitude,zona_waktu,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,angin_arah_derajat,tekanan_hpa_avg,visibilitas_km_avg,wet_bulb_c,petir_count
CWC_20250910_PORT,2025-09-10 00:00:00,PORT,-1.93,116.95,Asia/Makassar,27.1,0.86,Sedang,23.7,28.8,92.7,0.9,3.9,265,1006.5,6.1,22.3,0
CWC_20250911_PIT_A,2025-09-11 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,47.1,0.37,Sedang,25.9,33.2,90.2,3.5,7.6,30,1009.9,5.9,24.2,0
CWC_20250911_PIT_B,2025-09-11 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,15.5,0.57,Ringan,25.5,31.3,82.3,2.4,7.9,76,1012.1,8.9,22.7,0
CWC_20250911_ROAD_01,2025-09-11 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,50.9,0.51,Lebat,25.6,33,75.7,2.3,4.4,282,1012.8,8.1,22.7,0
CWC_20250911_STOCKPILE,2025-09-11 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,41.6,0.56,Sedang,23.4,28.4,89.7,1.5,3.2,111,1006.6,7.4,21.5,0
CWC_20250911_PORT,2025-09-11 00:00:00,PORT,-1.93,116.95,Asia/Makassar,2.1,0.49,Ringan,25.7,30.5,84.2,2.4,5.8,225,1010.9,7.9,23.6,0
CWC_20250912_PIT_A,2025-09-12 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,47.3,0.33,Sedang,23.6,30.6,93.8,1.1,3,68,1009.9,8.1,22.1,0
CWC_20250912_PIT_B,2025-09-12 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,69.6,0.11,Lebat,23.6,28.2,79.9,4.5,6.4,32,1008.7,9.2,21.5,0
CWC_20250912_ROAD_01,2025-09-12 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,9.4,0.65,Ringan,23.6,29,92.9,4,8.1,24,1012.2,5.1,22.2,0
CWC_20250912_STOCKPILE,2025-09-12 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,46.4,0.51,Sedang,26.9,33,94.9,1.9,7.7,66,1013.7,9.3,23.9,0
CWC_20250912_PORT,2025-09-12 00:00:00,PORT,-1.93,116.95,Asia/Makassar,59.2,0.54,Lebat,25.1,29.6,70.3,3.1,5,107,1006.1,8.4,22.9,0
CWC_20250913_PIT_A,2025-09-13 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,76.6,0.37,Lebat,25.9,33.7,83.1,2.1,3.3,2,1011.6,8.4,24.7,0
CWC_20250913_PIT_B,2025-09-13 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,57.4,0.76,Lebat,24,29.6,84,3.5,8.1,97,1005.6,7.7,22.3,0
CWC_20250913_ROAD_01,2025-09-13 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,9.8,0.99,Ringan,23.5,30.1,71.8,2.4,5.6,216,1010,9.7,21.7,0
CWC_20250913_STOCKPILE,2025-09-13 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,56.2,0.5,Lebat,26.5,33.5,65.3,4.3,7.6,14,1005.1,5.5,23.9,0
CWC_20250913_PORT,2025-09-13 00:00:00,PORT,-1.93,116.95,Asia/Makassar,72.2,0.22,Lebat,24.3,28.5,74,3,7.9,190,1009.5,7.6,21.7,8
CWC_20250914_PIT_A,2025-09-14 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,42.2,0.63,Sedang,24.4,29.2,76,2.7,7.6,171,1010,6.4,21.5,0
CWC_20250914_PIT_B,2025-09-14 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,76.2,0.05,Lebat,25.5,30,77.7,3.7,6.7,94,1006.8,8,24.3,0
CWC_20250914_ROAD_01,2025-09-14 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,52.4,0.04,Lebat,25.7,32.9,83.6,3.8,8.9,310,1013.9,7,23.8,0
CWC_20250914_STOCKPILE,2025-09-14 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,63.8,0.53,Lebat,23.5,30,74,4.1,9.8,233,1010.2,9.1,22.4,0
CWC_20250914_PORT,2025-09-14 00:00:00,PORT,-1.93,116.95,Asia/Makassar,50.1,0.13,Lebat,25.4,29.5,65.3,3.4,8.1,54,1005.3,8.3,22.9,0
CWC_20250915_PIT_A,2025-09-15 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,57.8,0.46,Lebat,24.1,29.5,70.3,4.2,5.8,43,1011.1,9.2,21.9,0
CWC_20250915_PIT_B,2025-09-15 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,24.4,0.95,Sedang,25.3,31.1,83.9,4.3,5.3,144,1007.9,8.6,23.2,0
CWC_20250915_ROAD_01,2025-09-15 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,44.5,0.36,Sedang,26.9,32.7,73.3,0.9,6.1,320,1005.1,6.1,24.1,0
CWC_20250915_STOCKPILE,2025-09-15 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,53.7,0.62,Lebat,25.2,31.5,65.7,2.6,4.4,307,1006.4,5.5,22.7,0
CWC_20250915_PORT,2025-09-15 00:00:00,PORT,-1.93,116.95,Asia/Makassar,28.7,0.23,Sedang,24.8,31.2,67.3,2.3,4.2,224,1006.7,6.4,22.3,0
CWC_20250916_PIT_A,2025-09-16 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,42.7,0.04,Sedang,24.6,32.3,86.8,3.2,5,124,1008.9,5.8,22.5,0
CWC_20250916_PIT_B,2025-09-16 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,9.4,0.12,Ringan,27,32.6,80.6,3.3,5.3,265,1011.2,5.6,24.7,0
CWC_20250916_ROAD_01,2025-09-16 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,40.8,0.42,Sedang,26.1,31.6,68.6,2.5,7.9,102,1008.6,6.5,23.2,0
CWC_20250916_STOCKPILE,2025-09-16 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,38.3,0.12,Sedang,26.7,30.9,82.9,3.3,5.9,68,1007.7,6.7,24.8,0
CWC_20250916_PORT,2025-09-16 00:00:00,PORT,-1.93,116.95,Asia/Makassar,60.9,0.34,Lebat,23.9,30.8,81.9,2.9,5.6,269,1010.7,5.5,22.6,0
CWC_20250917_PIT_A,2025-09-17 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,39.8,0.69,Sedang,26.8,31.4,87,0.7,1.9,268,1007.5,7.7,24.3,0
CWC_20250917_PIT_B,2025-09-17 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,36.4,0.88,Sedang,26.4,33.6,84.3,2.2,7.3,73,1010.4,8.3,23.9,0
CWC_20250917_ROAD_01,2025-09-17 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,41.1,0.63,Sedang,26.6,33.8,68.8,2.2,4.8,92,1006.2,7.1,25.4,0
CWC_20250917_STOCKPILE,2025-09-17 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,55.7,0.3,Lebat,25.5,30.4,94.7,1.5,4.9,43,1012.1,8.9,24.5,0
CWC_20250917_PORT,2025-09-17 00:00:00,PORT,-1.93,116.95,Asia/Makassar,33.1,0.03,Sedang,26.2,31.5,87.1,3.9,6.2,72,1009.1,9.6,24.3,0
CWC_20250918_PIT_A,2025-09-18 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,42.5,0.02,Sedang,25.1,29.2,84.6,4.5,5.9,203,1014.9,5.4,24.1,0
CWC_20250918_PIT_B,2025-09-18 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,34.7,0.62,Sedang,26.7,31,87.8,4.1,6.8,307,1013,6.2,25.4,0
CWC_20250918_ROAD_01,2025-09-18 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,41.7,0.09,Sedang,26.7,32.5,74.5,4.1,8,163,1006.1,9.5,24,0
CWC_20250918_STOCKPILE,2025-09-18 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,47.6,0.42,Sedang,26.1,32.7,79.9,3,5.6,96,1010.6,9.9,23.4,0
CWC_20250918_PORT,2025-09-18 00:00:00,PORT,-1.93,116.95,Asia/Makassar,67.7,0.9,Lebat,26.1,30.7,67.2,3.2,5.3,82,1005.5,5.5,23.2,0
CWC_20250919_PIT_A,2025-09-19 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,77.4,0.43,Lebat,26.3,31.1,73.1,1.8,3.7,56,1013.7,8.6,24.2,0
CWC_20250919_PIT_B,2025-09-19 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,26.5,0.2,Sedang,26.6,33.5,92.2,2.4,8,95,1013.9,7.8,25.2,0
CWC_20250919_ROAD_01,2025-09-19 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,23.4,0.14,Sedang,27,31.3,92.5,3.2,5,107,1012.8,10,24.9,0
CWC_20250919_STOCKPILE,2025-09-19 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,26.3,0.1,Sedang,25.6,30.4,87.7,0.6,5.3,11,1012.9,6,23.2,0
CWC_20250919_PORT,2025-09-19 00:00:00,PORT,-1.93,116.95,Asia/Makassar,13.7,0.63,Ringan,23.4,28.8,84.9,3.4,5.6,93,1014.8,5.4,21.4,0
CWC_20250920_PIT_A,2025-09-20 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,72.3,0.61,Lebat,26.1,32.7,91.6,0.7,3.5,140,1011.8,7.2,24.7,0
CWC_20250920_PIT_B,2025-09-20 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,64.4,0.95,Lebat,26.7,31.4,91.6,3.9,7.3,153,1009.2,5.3,24.9,0
CWC_20250920_ROAD_01,2025-09-20 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,15.1,0.05,Ringan,23.5,30.4,87.4,2.1,7.7,315,1014.1,6.8,21.2,1
CWC_20250920_STOCKPILE,2025-09-20 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,66.6,0.85,Lebat,25.6,29.8,67.4,2.7,6.5,189,1007.3,10,22.8,0
CWC_20250920_PORT,2025-09-20 00:00:00,PORT,-1.93,116.95,Asia/Makassar,42.5,0.59,Sedang,24.8,31.8,71.6,1.9,3.9,338,1012.5,10,22.4,3
CWC_20250921_PIT_A,2025-09-21 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,7,0.92,Ringan,23.8,31,87,1.9,5.9,54,1013.5,5.1,22.1,4
CWC_20250921_PIT_B,2025-09-21 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,63.3,0.04,Lebat,26,32.3,78.7,4,5.2,30,1013,7.5,23.9,0
CWC_20250921_ROAD_01,2025-09-21 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,45.7,0.83,Sedang,24.5,30.9,87,0.7,5.1,26,1008.5,7.8,22.2,0
CWC_20250921_STOCKPILE,2025-09-21 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,24.8,0.18,Sedang,24.7,30.5,69.8,1,4.2,69,1014.7,5.9,21.7,0
CWC_20250921_PORT,2025-09-21 00:00:00,PORT,-1.93,116.95,Asia/Makassar,54.7,0.39,Lebat,23.9,31.8,69.4,4,9.9,137,1011.2,6.8,22,10
CWC_20250922_PIT_A,2025-09-22 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,1.4,0.48,Ringan,26.2,32.1,83.4,1.5,2.7,186,1007.2,9.1,24.8,0
CWC_20250922_PIT_B,2025-09-22 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,47.9,0.57,Sedang,25.7,30.2,76.7,4,6.7,206,1005.2,10,23.9,0
CWC_20250922_ROAD_01,2025-09-22 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,22.5,0.94,Sedang,24.8,32.8,79,2.3,6.6,219,1010.5,6.8,23.6,0
CWC_20250922_STOCKPILE,2025-09-22 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,6.2,0.37,Ringan,25.9,30.3,88.6,3.9,6.2,198,1005.1,9.3,23.3,0
CWC_20250922_PORT,2025-09-22 00:00:00,PORT,-1.93,116.95,Asia/Makassar,24.7,0.59,Sedang,25.1,32.9,77.2,4.4,9.9,255,1005.5,9.7,23.1,0
CWC_20250923_PIT_A,2025-09-23 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,52.7,0.18,Lebat,24.3,30.1,71.4,3.8,8.8,199,1006.8,9,22.7,0
CWC_20250923_PIT_B,2025-09-23 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,53.7,0.81,Lebat,23.8,28.8,91.5,1.3,4.3,209,1014.6,6,21.8,0
CWC_20250923_ROAD_01,2025-09-23 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,40.3,0.86,Sedang,25,29.2,79.3,3.2,8.1,114,1006.9,6.1,22.7,0
CWC_20250923_STOCKPILE,2025-09-23 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,69.9,0.4,Lebat,25.5,30.7,84.4,1.7,4.9,280,1013.6,6.2,24,0
CWC_20250923_PORT,2025-09-23 00:00:00,PORT,-1.93,116.95,Asia/Makassar,3.9,0.35,Ringan,26.8,34.2,79.4,1.7,4.7,333,1013.8,5.9,24.8,0
CWC_20250924_PIT_A,2025-09-24 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,18.1,0.14,Ringan,23.6,30.9,88.1,2.4,5.7,69,1014.7,9.1,21.9,0
CWC_20250924_PIT_B,2025-09-24 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,12.8,0.93,Ringan,25.1,32.5,92.5,1.4,2.7,231,1013.5,8.7,22.6,0
CWC_20250924_ROAD_01,2025-09-24 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,42,0.54,Sedang,23.1,28.7,71.5,3.7,7.6,10,1012.8,8,20.2,0
CWC_20250924_STOCKPILE,2025-09-24 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,43.9,0.25,Sedang,26.5,30.8,84.3,2.3,5.6,182,1013.8,7,23.9,0
CWC_20250924_PORT,2025-09-24 00:00:00,PORT,-1.93,116.95,Asia/Makassar,33.9,0.64,Sedang,23.7,29.2,82,0.9,6.7,209,1010.1,9.7,21.4,0
CWC_20250925_PIT_A,2025-09-25 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,1.8,0.01,Ringan,26.7,33.8,93.1,2.5,6.1,122,1012.9,8.7,25.4,0
CWC_20250925_PIT_B,2025-09-25 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,50.3,0.7,Lebat,23.4,27.9,80,2.3,6.6,68,1009.7,8.7,21.4,0
CWC_20250925_ROAD_01,2025-09-25 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,4.9,0.34,Ringan,25.2,31,76.8,1.9,4.4,297,1006.8,5.6,22.4,2
CWC_20250925_STOCKPILE,2025-09-25 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,22.4,0.88,Sedang,24.1,30.4,76.9,2.8,7.7,161,1005.1,6.1,22,0
CWC_20250925_PORT,2025-09-25 00:00:00,PORT,-1.93,116.95,Asia/Makassar,1.1,0.78,Ringan,25,30,66.7,1.2,6.5,61,1014,5.4,22.9,0
CWC_20250926_PIT_A,2025-09-26 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,9.8,0.68,Ringan,24.4,31.2,78.7,4.4,5.8,195,1012.3,5.4,22.7,0
CWC_20250926_PIT_B,2025-09-26 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,34,0.17,Sedang,25.9,30.6,82.2,2.5,8,66,1007.3,5.5,24.9,0
CWC_20250926_ROAD_01,2025-09-26 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,7,0.89,Ringan,25.8,32.2,89.9,0.8,2.1,192,1014.2,8.1,24.6,0
CWC_20250926_STOCKPILE,2025-09-26 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,8.5,0.56,Ringan,24.9,29.2,65.3,2.5,4.7,325,1006.4,6.8,22.9,0
CWC_20250926_PORT,2025-09-26 00:00:00,PORT,-1.93,116.95,Asia/Makassar,14.7,0.41,Ringan,25.3,31.7,82.8,4,7,122,1009,9.7,23.6,6
CWC_20250927_PIT_A,2025-09-27 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,79.6,0.29,Lebat,26.1,32.5,93.6,1.7,3.4,226,1011.2,6.2,23.3,0
CWC_20250927_PIT_B,2025-09-27 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,48.9,0.71,Sedang,23.9,28.5,92.5,2.6,6.9,302,1012.2,5,21.6,0
CWC_20250927_ROAD_01,2025-09-27 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,16.4,0.77,Ringan,23.6,28.9,71.8,1.9,4.3,329,1011.3,5.2,22.5,1
CWC_20250927_STOCKPILE,2025-09-27 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,45.3,0.17,Sedang,26.8,34.3,88.3,1,5.8,319,1014.6,7.6,25.5,0
CWC_20250927_PORT,2025-09-27 00:00:00,PORT,-1.93,116.95,Asia/Makassar,44.7,0.71,Sedang,23.4,28.4,74,0.7,6.6,324,1013.1,6.3,20.7,0
CWC_20250928_PIT_A,2025-09-28 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,4.1,0.91,Ringan,25.8,31.5,70.1,2.2,6.1,316,1010,8.4,23.3,0
CWC_20250928_PIT_B,2025-09-28 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,11.6,0.91,Ringan,26.3,31.2,78.6,2,5.2,194,1007.4,5.8,24.8,0
CWC_20250928_ROAD_01,2025-09-28 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,22.3,0.3,Sedang,23.8,29.3,78.5,2,4.7,18,1013.2,6.3,22.6,0
CWC_20250928_STOCKPILE,2025-09-28 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,40.8,0.72,Sedang,26,33.7,74.2,3.2,6.3,250,1007.4,8.8,24.2,0
CWC_20250928_PORT,2025-09-28 00:00:00,PORT,-1.93,116.95,Asia/Makassar,74.7,0.5,Lebat,25.2,32.2,82.2,3.5,6.9,13,1006.1,6.8,22.6,0
CWC_20250929_PIT_A,2025-09-29 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,67.8,0.26,Lebat,24.1,30.9,92.9,1,2.9,264,1013.2,6.3,22.1,0
CWC_20250929_PIT_B,2025-09-29 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,0.6,0.64,Ringan,26.2,32.9,85.2,2,7.3,38,1010.3,5.6,24.4,0
CWC_20250929_ROAD_01,2025-09-29 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,53,0.09,Lebat,24.4,28.8,71.3,2.2,4.8,211,1006.9,7.3,21.8,0
CWC_20250929_STOCKPILE,2025-09-29 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,45,0.6,Sedang,24.8,31.7,81.9,1.7,3.9,124,1009,5.2,23.7,0
CWC_20250929_PORT,2025-09-29 00:00:00,PORT,-1.93,116.95,Asia/Makassar,53.1,0.72,Lebat,25.5,32.5,94,2.5,8.3,122,1005.2,8.5,23.5,0
CWC_20250930_PIT_A,2025-09-30 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,66.6,0.08,Lebat,25.6,32.8,87.1,1.4,7.1,240,1009.6,5.3,22.8,0
CWC_20250930_PIT_B,2025-09-30 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,22.4,0.09,Sedang,24,31.6,67.6,1.1,4.4,30,1008.6,7.3,22.8,0
CWC_20250930_ROAD_01,2025-09-30 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,1.7,0.44,Ringan,24.2,30.7,83.9,2.9,8.3,342,1014.4,9.8,23.1,0
CWC_20250930_STOCKPILE,2025-09-30 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,44.5,0.01,Sedang,23.5,30.5,91.8,3.2,4.2,3,1011.1,8.9,22.4,0
CWC_20250930_PORT,2025-09-30 00:00:00,PORT,-1.93,116.95,Asia/Makassar,12.3,0.29,Ringan,25.1,31,68,4.4,7.2,334,1014.1,7.1,23.9,0
CWC_20251001_PIT_A,2025-10-01 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,24,0.07,Sedang,23.9,29.5,75,4.1,9.7,36,1005.2,6.8,21.6,0
CWC_20251001_PIT_B,2025-10-01 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,47.1,0.59,Sedang,26.8,32.3,91,2.9,4.5,238,1010,5.4,25.8,0
CWC_20251001_ROAD_01,2025-10-01 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,71.1,0.08,Lebat,23.8,30.8,70.3,3.9,9,197,1011.7,5.1,21.1,0
CWC_20251001_STOCKPILE,2025-10-01 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,15.8,0.83,Ringan,26.1,34,84.7,2.7,3.7,195,1005.1,7.6,24.8,0
CWC_20251001_PORT,2025-10-01 00:00:00,PORT,-1.93,116.95,Asia/Makassar,16.3,0.85,Ringan,24.7,29.7,73.7,2.8,6.4,106,1007.9,6,23.5,0
CWC_20251002_PIT_A,2025-10-02 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,78.3,0.8,Lebat,26.3,33.6,93.6,2.3,4.5,266,1011.8,5.2,23.9,0
CWC_20251002_PIT_B,2025-10-02 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,34.8,0.73,Sedang,26.7,33.6,85.2,2.3,3.9,234,1011.2,8.1,23.8,0
CWC_20251002_ROAD_01,2025-10-02 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,30.9,0.47,Sedang,23.1,30.9,89.4,1,6.2,124,1014.7,9.2,21.5,0
CWC_20251002_STOCKPILE,2025-10-02 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,68.1,0.43,Lebat,26.3,33.3,91.6,2,5.3,239,1012.1,8.9,25.1,2
CWC_20251002_PORT,2025-10-02 00:00:00,PORT,-1.93,116.95,Asia/Makassar,74.1,0.54,Lebat,26.9,33.2,92,1.1,5.7,221,1011.3,5,24.8,0
CWC_20251003_PIT_A,2025-10-03 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,25.6,0.18,Sedang,24.3,29.5,93.9,2.5,3.9,181,1013.2,7.5,22,0
CWC_20251003_PIT_B,2025-10-03 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,11.5,0.11,Ringan,24.5,30.2,67.4,1.4,6.5,251,1011.4,5.7,23.1,0
CWC_20251003_ROAD_01,2025-10-03 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,29.1,0.73,Sedang,25.4,30.6,83.5,2.1,5.6,47,1013,6,23.8,2
CWC_20251003_STOCKPILE,2025-10-03 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,0.9,0.43,Ringan,24.8,29.8,83.4,3.9,6.8,49,1007.5,5.2,23.6,0
CWC_20251003_PORT,2025-10-03 00:00:00,PORT,-1.93,116.95,Asia/Makassar,72.5,0,Lebat,26,32.9,87.2,1.3,4.7,199,1006.7,8.1,24.1,0
CWC_20251004_PIT_A,2025-10-04 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,70.7,0.13,Lebat,26.1,31.7,74.6,1.1,2.9,216,1011.9,5,24.8,0
CWC_20251004_PIT_B,2025-10-04 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,66,0.17,Lebat,24.4,31.9,92.4,3.9,6.9,253,1013.2,6.5,22.5,0
CWC_20251004_ROAD_01,2025-10-04 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,70.4,0.16,Lebat,24.4,28.5,89.6,0.5,6.3,21,1008.7,7.3,22.6,0
CWC_20251004_STOCKPILE,2025-10-04 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,4.2,0.33,Ringan,24,29.3,74.5,3.1,8.4,312,1014,9.4,21.8,0
CWC_20251004_PORT,2025-10-04 00:00:00,PORT,-1.93,116.95,Asia/Makassar,17.1,0.75,Ringan,23.2,29,69.9,4,7.2,88,1005.9,9.2,20.2,0
CWC_20251005_PIT_A,2025-10-05 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,67.4,0.91,Lebat,26.5,31,71.9,3.4,9.3,8,1010.8,8.4,24.7,0
CWC_20251005_PIT_B,2025-10-05 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,76.4,0.99,Lebat,26,30.9,89,2,6.4,295,1007.9,6.5,23.6,0
CWC_20251005_ROAD_01,2025-10-05 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,29.3,0.04,Sedang,24.6,28.6,91.9,2.6,7.7,280,1005.8,9,23.6,0
CWC_20251005_STOCKPILE,2025-10-05 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,60.5,0.96,Lebat,25.6,32.1,77.9,4.3,7.7,128,1005,8,24.5,0
CWC_20251005_PORT,2025-10-05 00:00:00,PORT,-1.93,116.95,Asia/Makassar,36.4,0.36,Sedang,26.2,30.9,93,1.9,7.3,109,1007.9,7.5,24.2,0
CWC_20251006_PIT_A,2025-10-06 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,67.7,0.26,Lebat,23.4,27.9,90.3,2.1,6.7,185,1007.6,6.4,21.4,0
CWC_20251006_PIT_B,2025-10-06 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,69.6,1,Lebat,24.5,31.3,69.7,1.7,5.3,57,1008.4,7.7,23.4,0
CWC_20251006_ROAD_01,2025-10-06 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,28.7,0.51,Sedang,24.5,31.5,91.2,2.9,5.8,189,1011.6,9.3,21.8,0
CWC_20251006_STOCKPILE,2025-10-06 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,72.9,0.02,Lebat,26.5,34.5,73.6,0.9,2.5,243,1007.8,8.8,24.6,0
CWC_20251006_PORT,2025-10-06 00:00:00,PORT,-1.93,116.95,Asia/Makassar,52,0.15,Lebat,25.2,30,85.1,0.7,2.6,168,1006.5,6,22.8,0
CWC_20251007_PIT_A,2025-10-07 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,26,0.01,Sedang,23.1,30.3,87.4,3.4,4.9,7,1009.8,8.1,20.5,0
CWC_20251007_PIT_B,2025-10-07 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,25.9,0.78,Sedang,25.9,30.1,83.6,2.9,6.3,135,1007.4,6.2,23,0
CWC_20251007_ROAD_01,2025-10-07 00:00:00,ROAD_01,-1.96,116.9,Asia/Makassar,54.3,0.74,Lebat,25.1,31.7,68.4,1.8,5,134,1012,7.6,23.6,0
CWC_20251007_STOCKPILE,2025-10-07 00:00:00,STOCKPILE,-1.94,116.92,Asia/Makassar,22,0.84,Sedang,23.9,29.4,81.6,1.7,3.6,102,1008.1,8.1,22.1,0
CWC_20251007_PORT,2025-10-07 00:00:00,PORT,-1.93,116.95,Asia/Makassar,31.1,0.27,Sedang,24.9,30.1,71.8,1.5,5.8,75,1013.2,7.4,23.1,0
CWC_20251008_PIT_A,2025-10-08 00:00:00,PIT_A,-1.95,116.85,Asia/Makassar,79.5,0.15,Lebat,23.9,28.5,74.6,3.3,5.8,347,1013.7,5.6,22.9,0
CWC_20251008_PIT_B,2025-10-08 00:00:00,PIT_B,-1.97,116.88,Asia/Makassar,74.1,0.8,Lebat,23.8,31.6,69.7,0.6,2.1,90,1008.2,5.7,21.2,0
