id_record_jalan,timestamp_utc,lokasi_kode,id_segmen_jalan,sumber_data,status_jalan,alasan_status,panjang_segmen_km,tipe_permukaan,kemiringan_pct,tikungan_kelas,kedalaman_air_cm,indeks_friksi,batas_kecepatan_km_jam,kecepatan_aktual_km_jam,waktu_tempuh_menit,ritase_terobservasi,Speed drop,Risk Indicator
JREC_0015317,2025-09-23T23:00:00Z,PIT_A,SEG_PIT_A_02,Drone Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,35.2,2.2,1,21.77777778,Hijau
JREC_0015326,2025-09-23T23:00:00Z,STOCKPILE,SEG_STOCKPILE_02,IoT Sensor,BAIK,Normal,1.44,Coal Road,4.4,C,0.3,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0015327,2025-09-23T23:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.6,0.59,35,25.0,6.8,1,28.57142857,Hijau
JREC_0015319,2025-09-23T23:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.2,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0015337,2025-09-24T00:00:00Z,ROAD_01,SEG_ROAD_01_01,Operator App,BAIK,Normal,1.96,Asphalt,4.5,B,1.4,0.74,50,38.6,3.0,2,22.8,Hijau
JREC_0015338,2025-09-24T00:00:00Z,ROAD_01,SEG_ROAD_01_02,Operator App,BAIK,Normal,2.1,Laterite,7.1,C,1.4,0.54,30,14.6,8.6,0,51.33333333,Hijau
JREC_0015342,2025-09-24T00:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,1.1,0.59,35,25.0,6.8,0,28.57142857,Hijau
JREC_0015331,2025-09-24T00:00:00Z,PIT_A,SEG_PIT_A_01,Drone Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,1,37.0,Hijau
JREC_0015345,2025-09-24T00:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.1,0.6,35,19.0,7.1,1,45.71428571,Hijau
JREC_0015333,2025-09-24T00:00:00Z,PIT_A,SEG_PIT_A_03,Operator App,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,1,37.0,Hijau
JREC_0015335,2025-09-24T00:00:00Z,PIT_B,SEG_PIT_B_02,Manual Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0015332,2025-09-24T00:00:00Z,PIT_A,SEG_PIT_A_02,Drone Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,35.2,2.2,2,21.77777778,Hijau
JREC_0015341,2025-09-24T00:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0015358,2025-09-24T01:00:00Z,PORT,SEG_PORT_01,Operator App,BAIK,Normal,1.76,Asphalt,5.1,C,0.0,0.75,45,30.7,3.4,0,31.77777778,Hijau
JREC_0015360,2025-09-24T01:00:00Z,PORT,SEG_PORT_03,Manual Survey,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,19.0,7.1,0,45.71428571,Hijau
JREC_0015351,2025-09-24T01:00:00Z,PIT_B,SEG_PIT_B_03,Manual Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,1,36.8,Hijau
JREC_0015354,2025-09-24T01:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.9,0.74,50,33.6,1.8,1,32.8,Hijau
JREC_0015346,2025-09-24T01:00:00Z,PIT_A,SEG_PIT_A_01,Drone Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.4,0.5,30,18.9,8.4,0,37.0,Hijau
JREC_0015348,2025-09-24T01:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.3,0.5,30,18.9,3.7,1,37.0,Hijau
JREC_0015349,2025-09-24T01:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.5,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0015355,2025-09-24T01:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.9,0.74,50,38.6,4.4,3,22.8,Hijau
JREC_0015352,2025-09-24T01:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,1.5,0.73,50,38.2,3.1,1,23.6,Hijau
JREC_0015362,2025-09-24T02:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,1.1,0.74,45,31.2,2.4,2,30.66666667,Hijau
JREC_0015364,2025-09-24T02:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,12.9,8.1,1,48.4,Hijau
JREC_0015368,2025-09-24T02:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,1.2,0.54,30,12.2,10.3,1,59.33333333,Hijau
JREC_0015366,2025-09-24T02:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,13.8,10.5,0,44.8,Hijau
JREC_0015371,2025-09-24T02:00:00Z,STOCKPILE,SEG_STOCKPILE_02,IoT Sensor,BAIK,Normal,1.44,Coal Road,4.4,C,1.0,0.49,30,10.8,8.0,0,64.0,Hijau
JREC_0015383,2025-09-24T03:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,12.5,10.1,1,58.33333333,Hijau
JREC_0015384,2025-09-24T03:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.6,0.74,50,29.6,2.0,0,40.8,Hijau
JREC_0015376,2025-09-24T03:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,16.5,9.6,1,45.0,Hijau
JREC_0015377,2025-09-24T03:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.7,0.74,45,31.2,2.4,0,30.66666667,Hijau
JREC_0015390,2025-09-24T03:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.7,0.59,35,15.9,8.5,1,54.57142857,Hijau
JREC_0015378,2025-09-24T03:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.9,0.49,30,16.2,4.3,1,46.0,Hijau
JREC_0015396,2025-09-24T04:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,0.6,0.49,25,13.5,10.8,0,46.0,Hijau
JREC_0015405,2025-09-24T04:00:00Z,PORT,SEG_PORT_03,Operator App,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,16.2,8.3,0,53.71428571,Hijau
JREC_0015398,2025-09-24T04:00:00Z,ROAD_01,SEG_ROAD_01_02,Operator App,BAIK,Normal,2.1,Laterite,7.1,C,0.9,0.54,30,12.2,10.3,0,59.33333333,Hijau
JREC_0015402,2025-09-24T04:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.7,0.59,35,22.2,7.6,0,36.57142857,Hijau
JREC_0015393,2025-09-24T04:00:00Z,PIT_A,SEG_PIT_A_03,Operator App,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,16.5,4.2,1,45.0,Hijau
JREC_0015404,2025-09-24T04:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.2,0.5,30,8.1,21.1,0,73.0,Hijau
JREC_0015392,2025-09-24T04:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,31.6,2.4,2,29.77777778,Hijau
JREC_0015403,2025-09-24T04:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,1.1,0.74,45,26.7,4.0,0,40.66666667,Hijau
JREC_0015394,2025-09-24T04:00:00Z,PIT_B,SEG_PIT_B_01,IoT Sensor,TERBATAS,Perawatan/Insiden lokal,1.74,Laterite,9.6,B,0.0,0.55,25,12.9,8.1,1,48.4,Merah
JREC_0015400,2025-09-24T04:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Drone Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.1,0.75,50,35.1,4.9,1,29.8,Hijau
JREC_0015401,2025-09-24T04:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,11.1,7.8,1,63.0,Hijau
JREC_0015397,2025-09-24T04:00:00Z,ROAD_01,SEG_ROAD_01_01,Manual Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.8,0.74,50,34.6,3.4,1,30.8,Hijau
JREC_0015419,2025-09-24T05:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.7,0.49,30,7.8,21.9,1,74.0,Hijau
JREC_0015406,2025-09-24T05:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,16.5,9.6,0,45.0,Hijau
JREC_0015411,2025-09-24T05:00:00Z,PIT_B,SEG_PIT_B_03,Drone Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.4,0.5,25,13.8,10.5,0,44.8,Hijau
JREC_0015414,2025-09-24T05:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.7,0.74,50,29.6,2.0,0,40.8,Hijau
JREC_0015412,2025-09-24T05:00:00Z,ROAD_01,SEG_ROAD_01_01,Manual Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.8,0.74,50,34.6,3.4,2,30.8,Hijau
JREC_0015410,2025-09-24T05:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.2,0.55,35,11.1,5.4,2,68.28571429,Hijau
JREC_0015413,2025-09-24T05:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,0.2,0.55,30,12.5,10.1,0,58.33333333,Hijau
JREC_0015420,2025-09-24T05:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,16.2,8.3,0,53.71428571,Hijau
JREC_0015417,2025-09-24T05:00:00Z,STOCKPILE,SEG_STOCKPILE_03,IoT Sensor,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,22.5,7.5,0,35.71428571,Hijau
JREC_0015427,2025-09-24T06:00:00Z,ROAD_01,SEG_ROAD_01_01,Operator App,BAIK,Normal,1.96,Asphalt,4.5,B,0.4,0.75,50,35.1,3.4,1,29.8,Hijau
JREC_0015429,2025-09-24T06:00:00Z,ROAD_01,SEG_ROAD_01_03,Operator App,BAIK,Normal,1.0,Asphalt,2.8,C,0.5,0.74,50,29.6,2.0,1,40.8,Hijau
JREC_0015424,2025-09-24T06:00:00Z,PIT_B,SEG_PIT_B_01,IoT Sensor,BAIK,Normal,1.74,Laterite,9.6,B,1.2,0.54,25,12.7,8.2,2,49.2,Hijau
JREC_0015422,2025-09-24T06:00:00Z,PIT_A,SEG_PIT_A_02,IoT Sensor,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,31.6,2.4,1,29.77777778,Hijau
JREC_0015428,2025-09-24T06:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,1.3,0.54,30,12.2,10.3,1,59.33333333,Hijau
JREC_0015426,2025-09-24T06:00:00Z,PIT_B,SEG_PIT_B_03,Manual Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.8,0.49,25,13.5,10.8,0,46.0,Hijau
JREC_0015421,2025-09-24T06:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,16.5,9.6,0,45.0,Hijau
JREC_0015430,2025-09-24T06:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Operator App,TERBATAS,Perawatan/Insiden lokal,2.86,Asphalt,3.4,B,0.0,0.75,50,35.1,4.9,2,29.8,Merah
JREC_0015431,2025-09-24T06:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,1.7,0.48,30,10.6,8.2,3,64.66666667,Hijau
JREC_0015446,2025-09-24T07:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,1.6,0.48,30,10.6,8.2,0,64.66666667,Hijau
JREC_0015444,2025-09-24T07:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,1.0,0.74,50,29.6,2.0,0,40.8,Hijau
JREC_0015438,2025-09-24T07:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,1.3,0.49,30,16.2,4.3,0,46.0,Hijau
JREC_0015437,2025-09-24T07:00:00Z,PIT_A,SEG_PIT_A_02,Drone Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.2,0.75,45,31.6,2.4,0,29.77777778,Hijau
JREC_0015448,2025-09-24T07:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.7,0.74,45,26.7,4.0,2,40.66666667,Hijau
JREC_0015443,2025-09-24T07:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.3,0.55,30,12.5,10.1,0,58.33333333,Hijau
JREC_0015441,2025-09-24T07:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,1.6,0.48,25,13.3,10.9,1,46.8,Hijau
JREC_0015449,2025-09-24T07:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.9,0.49,30,7.8,21.9,1,74.0,Hijau
JREC_0015459,2025-09-24T08:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,1.3,0.74,50,29.6,2.0,1,40.8,Hijau
JREC_0015461,2025-09-24T08:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Manual Survey,BAIK,Normal,1.44,Coal Road,4.4,C,1.7,0.48,30,10.6,8.2,0,64.66666667,Hijau
JREC_0015460,2025-09-24T08:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,1.5,0.73,50,34.2,5.0,1,31.6,Hijau
JREC_0015453,2025-09-24T08:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,1.6,0.48,30,16.0,4.4,0,46.66666667,Hijau
JREC_0015463,2025-09-24T08:00:00Z,PORT,SEG_PORT_01,Drone Survey,BAIK,Normal,1.76,Asphalt,5.1,C,1.4,0.74,45,26.7,4.0,0,40.66666667,Hijau
JREC_0015462,2025-09-24T08:00:00Z,STOCKPILE,SEG_STOCKPILE_03,IoT Sensor,BAIK,Normal,2.83,Gravel,6.3,A,1.6,0.58,35,21.9,7.8,0,37.42857143,Hijau
JREC_0015454,2025-09-24T08:00:00Z,PIT_B,SEG_PIT_B_01,Operator App,BAIK,Normal,1.74,Laterite,9.6,B,1.2,0.54,25,12.7,8.2,1,49.2,Hijau
JREC_0015456,2025-09-24T08:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,0.7,0.49,25,13.5,10.8,0,46.0,Hijau
JREC_0015451,2025-09-24T08:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,16.5,9.6,1,45.0,Hijau
JREC_0015468,2025-09-24T09:00:00Z,PIT_A,SEG_PIT_A_03,IoT Sensor,BAIK,Normal,1.16,Coal Road,3.8,A,0.6,0.49,30,16.2,4.3,0,46.0,Hijau
JREC_0015478,2025-09-24T09:00:00Z,PORT,SEG_PORT_01,Drone Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.0,0.75,45,27.1,3.9,0,39.77777778,Hijau
JREC_0015474,2025-09-24T09:00:00Z,ROAD_01,SEG_ROAD_01_03,Operator App,BAIK,Normal,1.0,Asphalt,2.8,C,0.5,0.74,50,29.6,2.0,0,40.8,Hijau
JREC_0015470,2025-09-24T09:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,1.0,0.54,35,10.8,5.5,1,69.14285714,Hijau
JREC_0015472,2025-09-24T09:00:00Z,ROAD_01,SEG_ROAD_01_01,IoT Sensor,BAIK,Normal,1.96,Asphalt,4.5,B,0.6,0.74,50,34.6,3.4,3,30.8,Hijau
JREC_0015466,2025-09-24T09:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,16.5,9.6,1,45.0,Hijau
JREC_0015492,2025-09-24T22:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Operator App,BAIK,Normal,2.83,Gravel,6.3,A,0.4,0.6,35,25.3,6.7,0,27.71428571,Hijau
JREC_0015489,2025-09-24T22:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,0,31.8,Hijau
JREC_0015484,2025-09-24T22:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.6,0.54,25,14.7,7.1,0,41.2,Hijau
JREC_0015491,2025-09-24T22:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Manual Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,1,55.0,Hijau
JREC_0015481,2025-09-24T22:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,1,37.0,Hijau
JREC_0015488,2025-09-24T22:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,1,50.33333333,Hijau
JREC_0015493,2025-09-24T22:00:00Z,PORT,SEG_PORT_01,IoT Sensor,BAIK,Normal,1.76,Asphalt,5.1,C,0.0,0.75,45,30.7,3.4,0,31.77777778,Hijau
JREC_0015482,2025-09-24T22:00:00Z,PIT_A,SEG_PIT_A_02,IoT Sensor,BAIK,Normal,1.27,Asphalt,5.4,B,1.1,0.74,45,34.8,2.2,3,22.66666667,Hijau
JREC_0015497,2025-09-24T23:00:00Z,PIT_A,SEG_PIT_A_02,Manual Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.4,0.75,45,35.2,2.2,0,21.77777778,Hijau
JREC_0015503,2025-09-24T23:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,1,50.33333333,Hijau
JREC_0015499,2025-09-24T23:00:00Z,PIT_B,SEG_PIT_B_01,Operator App,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0015498,2025-09-24T23:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.1,0.5,30,18.9,3.7,1,37.0,Hijau
JREC_0015507,2025-09-24T23:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Manual Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,0,27.71428571,Hijau
JREC_0015496,2025-09-24T23:00:00Z,PIT_A,SEG_PIT_A_01,Manual Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.4,0.5,30,18.9,8.4,0,37.0,Hijau
JREC_0015502,2025-09-24T23:00:00Z,ROAD_01,SEG_ROAD_01_01,Manual Survey,BAIK,Normal,1.96,Asphalt,4.5,B,1.5,0.73,50,38.2,3.1,1,23.6,Hijau
JREC_0015504,2025-09-24T23:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,0,31.8,Hijau
JREC_0015500,2025-09-24T23:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0015522,2025-09-25T00:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Operator App,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,1,27.71428571,Hijau
JREC_0015519,2025-09-25T00:00:00Z,ROAD_01,SEG_ROAD_01_03,Manual Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,2,31.8,Hijau
JREC_0015514,2025-09-25T00:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0015517,2025-09-25T00:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.9,0.74,50,38.6,3.0,2,22.8,Hijau
JREC_0015536,2025-09-25T01:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.8,0.49,30,13.2,6.5,0,56.0,Hijau
JREC_0015534,2025-09-25T01:00:00Z,ROAD_01,SEG_ROAD_01_03,Manual Survey,TERBATAS,Perawatan/Insiden lokal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,0,31.8,Merah
JREC_0015540,2025-09-25T01:00:00Z,PORT,SEG_PORT_03,Operator App,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,19.0,7.1,1,45.71428571,Hijau
JREC_0015532,2025-09-25T01:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,3,21.8,Hijau
JREC_0015530,2025-09-25T01:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.6,0.54,35,13.6,4.4,0,61.14285714,Hijau
JREC_0015539,2025-09-25T01:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,1,65.0,Hijau
JREC_0015533,2025-09-25T01:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,0.2,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0015531,2025-09-25T01:00:00Z,PIT_B,SEG_PIT_B_03,Drone Survey,BAIK,Normal,2.42,Coal Road,6.7,A,1.8,0.48,25,15.3,9.5,2,38.8,Hijau
JREC_0015537,2025-09-25T01:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Manual Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,1,27.71428571,Hijau
JREC_0015528,2025-09-25T01:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,1,37.0,Hijau
JREC_0015527,2025-09-25T01:00:00Z,PIT_A,SEG_PIT_A_02,Manual Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,35.2,2.2,1,21.77777778,Hijau
JREC_0015551,2025-09-25T02:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Operator App,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0015548,2025-09-25T02:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0015543,2025-09-25T02:00:00Z,PIT_A,SEG_PIT_A_03,IoT Sensor,BAIK,Normal,1.16,Coal Road,3.8,A,1.0,0.49,30,18.6,3.7,0,38.0,Hijau
JREC_0015542,2025-09-25T02:00:00Z,PIT_A,SEG_PIT_A_02,Drone Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.5,0.74,45,34.8,2.2,5,22.66666667,Hijau
JREC_0015544,2025-09-25T02:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,1,40.4,Hijau
JREC_0015547,2025-09-25T02:00:00Z,ROAD_01,SEG_ROAD_01_01,Manual Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,1,21.8,Hijau
JREC_0015546,2025-09-25T02:00:00Z,PIT_B,SEG_PIT_B_03,Drone Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,1,36.8,Hijau
JREC_0015552,2025-09-25T02:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,0,27.71428571,Hijau
JREC_0015559,2025-09-25T03:00:00Z,PIT_B,SEG_PIT_B_01,IoT Sensor,BAIK,Normal,1.74,Laterite,9.6,B,0.6,0.54,25,14.7,7.1,0,41.2,Hijau
JREC_0015558,2025-09-25T03:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,0,37.0,Hijau
JREC_0015562,2025-09-25T03:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,0,21.8,Hijau
JREC_0015569,2025-09-25T03:00:00Z,PORT,SEG_PORT_02,Drone Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.3,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0015568,2025-09-25T03:00:00Z,PORT,SEG_PORT_01,Drone Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.0,0.75,45,30.7,3.4,0,31.77777778,Hijau
JREC_0015567,2025-09-25T03:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Operator App,BAIK,Normal,2.83,Gravel,6.3,A,0.9,0.59,35,25.0,6.8,1,28.57142857,Hijau
JREC_0015560,2025-09-25T03:00:00Z,PIT_B,SEG_PIT_B_02,Operator App,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
