id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode_final,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,label_breakdown_shift_ini,label_breakdown_next_24h
SYNREC_0008682,ALAT_088,2025-07-04,Shift 2,14:00:00,20:36:00,Beroperasi,6.61,None,0.0,0,OPR_115,ROAD_01,Grader,CAT 140K,11.8,Road Maintenance,1.9,Sangat Baik,7.9,0.53,Ringan,24.3,28.5,78.7,1.7,3.2,0,0,0
SYNREC_0008683,ALAT_060,2025-09-04,Shift 1,06:00:00,11:55:00,Beroperasi,5.93,Coal,668.6,7,OPR_038,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,10.5,0.69,Sedang,23.5,29.5,91.3,3.9,8.3,0,0,0
SYNREC_0008684,ALAT_082,2025-09-06,Shift 2,14:00:00,16:24:00,Maintenance,2.41,Overburden,0.0,0,OPR_025,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0,0
SYNREC_0008685,ALAT_043,2025-10-07,Shift 2,14:00:00,18:38:00,Beroperasi,4.64,Overburden,13.0,8,OPR_136,PIT_A,Excavator,CAT 320D,2.0,Overburden,4.7,Sangat Baik,1.0,0.36,Ringan,24.3,28.5,77.4,3.1,5.2,0,0,0
SYNREC_0008686,ALAT_048,2025-09-13,Shift 2,14:00:00,14:45:00,Maintenance,0.75,Overburden,0.0,0,OPR_066,PIT_B,Excavator,Volvo EC210,2.0,Overburden,2.7,Baik,12.8,0.78,Sedang,23.9,29.3,91.3,4.4,6.6,3,0,0
SYNREC_0008687,ALAT_033,2025-07-25,Shift 2,14:00:00,17:02:00,Beroperasi,3.04,Overburden,19.3,12,OPR_100,PIT_B,Excavator,Volvo EC210,1.6,Overburden,9.5,Perlu Servis,14.0,0.75,Sedang,25.0,29.9,91.7,2.3,3.8,0,0,0
SYNREC_0008688,ALAT_020,2025-09-02,Shift 3,22:00:00,04:33:00,Beroperasi,6.55,Coal,14.1,9,OPR_118,PIT_A,Excavator,CAT 320D,1.7,Coal Loading,9.4,Perlu Servis,13.9,0.79,Sedang,25.6,31.2,88.2,1.8,4.4,0,0,0
SYNREC_0008689,ALAT_067,2025-07-02,Shift 2,14:00:00,15:15:00,Breakdown,1.26,Overburden,0.0,0,OPR_092,PIT_A,Excavator,Volvo EC210,3.1,Overburden,4.0,Baik,17.0,0.6,Sedang,24.8,30.9,92.0,3.3,7.8,0,1,1
SYNREC_0008690,ALAT_042,2025-07-07,Shift 2,14:00:00,19:58:00,Beroperasi,5.97,None,0.0,0,OPR_104,PIT_B,Grader,CAT 140K,15.3,Infrastructure,8.2,Rusak Ringan,7.7,0.42,Ringan,23.6,30.8,79.2,2.3,3.4,0,0,0
SYNREC_0008691,ALAT_067,2025-10-11,Shift 3,22:00:00,03:21:00,Beroperasi,5.36,Overburden,27.0,10,OPR_059,PIT_A,Excavator,Volvo EC210,3.1,Overburden,4.0,Baik,1.5,0.48,Ringan,25.8,32.1,81.5,1.7,4.4,0,0,0
SYNREC_0008692,ALAT_038,2025-09-12,Shift 2,14:00:00,18:10:00,Beroperasi,4.18,Overburden,1437.9,11,OPR_014,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,13.0,0.63,Sedang,25.9,30.4,92.6,2.2,4.3,4,0,0
SYNREC_0008693,ALAT_064,2025-08-16,Shift 1,06:00:00,10:57:00,Beroperasi,4.95,None,0.0,0,OPR_035,ROAD_01,Grader,CAT 140K,22.4,Infrastructure,3.3,Sangat Baik,0.0,0.12,Cerah,25.6,32.4,64.8,1.7,3.0,0,0,1
SYNREC_0008694,ALAT_090,2025-08-24,Shift 3,22:00:00,00:06:00,Breakdown,2.11,Coal,0.0,0,OPR_147,PIT_A,Wheel Loader,Volvo L120H,3.1,Coal Loading,2.8,Sangat Baik,0.0,0.1,Cerah,25.1,31.3,68.9,2.6,3.8,0,1,1
SYNREC_0008695,ALAT_026,2025-08-02,Shift 2,14:00:00,15:40:00,Standby,1.67,None,0.0,0,OPR_041,ROAD_01,Bulldozer,Liebherr PR736,21.5,Infrastructure,5.6,Perlu Servis,8.1,0.34,Ringan,24.7,31.8,77.2,1.4,4.5,0,0,1
SYNREC_0008696,ALAT_037,2025-10-09,Shift 3,22:00:00,05:24:00,Beroperasi,7.4,None,0.0,0,OPR_070,PIT_A,Bulldozer,Komatsu D85ESS,18.9,Infrastructure,8.5,Perlu Servis,6.3,0.48,Ringan,24.2,29.7,75.6,2.0,5.2,0,0,0
SYNREC_0008697,ALAT_050,2025-08-13,Shift 2,14:00:00,17:12:00,Beroperasi,3.2,None,0.0,0,OPR_124,ROAD_01,Grader,CAT 140K,19.7,Road Maintenance,8.4,Rusak Ringan,8.6,0.4,Ringan,25.8,30.1,83.8,2.5,3.8,0,0,0
SYNREC_0008698,ALAT_022,2025-07-14,Shift 3,22:00:00,01:59:00,Standby,3.99,Coal,0.0,0,OPR_045,ROAD_01,Dump Truck,Komatsu HD785,138.6,Coal Hauling,8.6,Rusak Ringan,4.2,0.39,Ringan,23.5,28.5,82.9,2.7,4.2,0,0,0
SYNREC_0008699,ALAT_059,2025-10-01,Shift 2,14:00:00,21:37:00,Beroperasi,7.63,Coal,92.7,18,OPR_089,PIT_B,Wheel Loader,Doosan DL300,5.0,Coal Loading,8.2,Perlu Servis,0.3,0.6,Ringan,25.0,30.4,81.3,3.2,6.4,0,0,0
SYNREC_0008700,ALAT_057,2025-10-26,Shift 1,06:00:00,12:15:00,Beroperasi,6.25,Overburden,934.3,11,OPR_011,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,4.3,0.33,Ringan,23.5,29.0,83.1,1.3,4.2,0,0,0
SYNREC_0008701,ALAT_063,2025-09-29,Shift 3,22:00:00,02:22:00,Beroperasi,4.37,Overburden,969.5,7,OPR_080,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,63.9,0.97,Lebat,25.0,29.4,96.4,4.2,6.7,11,0,0
SYNREC_0008702,ALAT_094,2025-10-03,Shift 2,14:00:00,15:27:00,Standby,1.45,Coal,0.0,0,OPR_024,PIT_A,Wheel Loader,Volvo L120H,8.7,Coal Loading,3.9,Baik,1.6,0.52,Ringan,23.2,30.3,77.5,1.7,3.0,0,0,1
SYNREC_0008703,ALAT_060,2025-09-02,Shift 1,06:00:00,11:57:00,Beroperasi,5.95,Coal,1249.2,14,OPR_128,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,0.0,0.08,Cerah,24.8,30.5,65.4,1.5,3.3,0,0,0
SYNREC_0008704,ALAT_002,2025-09-05,Shift 2,14:00:00,19:16:00,Beroperasi,5.28,Overburden,434.5,5,OPR_056,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,11.5,0.71,Sedang,24.2,29.9,86.3,1.9,3.9,0,0,0
SYNREC_0008705,ALAT_052,2025-09-10,Shift 3,22:00:00,05:03:00,Beroperasi,7.06,Overburden,47.7,13,OPR_086,PIT_A,Excavator,CAT 320D,4.3,Overburden,6.5,Perlu Servis,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
SYNREC_0008706,ALAT_025,2025-07-07,Shift 1,06:00:00,08:03:00,Standby,2.05,None,0.0,0,OPR_099,ROAD_01,Grader,CAT 140K,24.1,Infrastructure,9.7,Rusak Ringan,39.0,0.99,Lebat,23.8,30.0,90.7,4.0,8.2,11,0,0
SYNREC_0008707,ALAT_058,2025-10-07,Shift 2,14:00:00,17:01:00,Beroperasi,3.03,None,0.0,0,OPR_078,ROAD_01,Grader,John Deere 772G,24.4,Road Maintenance,4.7,Sangat Baik,1.0,0.3,Ringan,23.6,28.2,77.3,2.1,4.1,0,0,0
SYNREC_0008708,ALAT_095,2025-07-01,Shift 2,14:00:00,16:05:00,Standby,2.09,Coal,0.0,0,OPR_097,STOCKPILE,Excavator,CAT 320D,1.3,Coal Loading,5.1,Perlu Servis,0.0,0.14,Cerah,26.1,31.6,69.8,2.9,4.7,0,0,0
SYNREC_0008709,ALAT_031,2025-08-31,Shift 3,22:00:00,02:22:00,Beroperasi,4.38,Coal,22.9,4,OPR_115,PIT_A,Wheel Loader,Doosan DL300,6.1,Coal Loading,5.0,Baik,1.2,0.33,Ringan,25.1,29.4,76.7,1.8,3.8,0,0,0
SYNREC_0008710,ALAT_081,2025-09-27,Shift 1,06:00:00,12:35:00,Beroperasi,6.59,Overburden,430.5,15,OPR_043,PIT_A,Bulldozer,Shantui SD22,29.3,Overburden,2.9,Sangat Baik,0.0,0.17,Cerah,25.5,31.6,64.4,0.5,2.9,0,0,0
SYNREC_0008711,ALAT_086,2025-09-29,Shift 3,22:00:00,02:03:00,Beroperasi,4.06,Coal,615.1,8,OPR_105,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,1.9,0.59,Ringan,24.8,30.4,82.7,1.1,2.2,0,0,0
SYNREC_0008712,ALAT_055,2025-09-24,Shift 2,14:00:00,20:12:00,Beroperasi,6.2,Coal,70.8,16,OPR_051,PIT_B,Wheel Loader,Doosan DL300,4.2,Coal Loading,0.2,Baik,6.7,0.58,Ringan,25.3,30.4,80.3,3.3,6.6,0,0,0
SYNREC_0008713,ALAT_058,2025-07-08,Shift 3,22:00:00,02:07:00,Beroperasi,4.13,None,0.0,0,OPR_104,ROAD_01,Grader,John Deere 772G,24.4,Road Maintenance,4.7,Sangat Baik,0.0,0.11,Cerah,24.0,29.5,67.1,2.7,3.8,0,0,0
SYNREC_0008714,ALAT_090,2025-09-11,Shift 3,22:00:00,01:15:00,Maintenance,3.26,Coal,0.0,0,OPR_017,PIT_A,Wheel Loader,Volvo L120H,3.1,Coal Loading,2.8,Sangat Baik,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
SYNREC_0008715,ALAT_071,2025-10-14,Shift 2,14:00:00,20:49:00,Beroperasi,6.82,Overburden,318.6,12,OPR_090,PIT_A,Bulldozer,Liebherr PR736,29.1,Overburden,3.5,Sangat Baik,1.5,0.48,Ringan,25.8,32.1,81.5,1.7,4.4,0,0,0
SYNREC_0008716,ALAT_082,2025-08-28,Shift 3,22:00:00,03:54:00,Beroperasi,5.9,Overburden,1227.3,11,OPR_126,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,3.0,0.4,Ringan,24.1,31.6,76.2,2.4,5.3,0,0,0
SYNREC_0008717,ALAT_024,2025-09-15,Shift 3,22:00:00,02:38:00,Beroperasi,4.64,Overburden,333.0,13,OPR_079,PIT_B,Bulldozer,Komatsu D85ESS,29.7,Overburden,3.2,Baik,5.2,0.55,Ringan,25.8,33.2,80.3,2.7,4.9,1,0,0
SYNREC_0008718,ALAT_047,2025-07-09,Shift 1,06:00:00,13:00:00,Beroperasi,7.0,Overburden,385.7,4,OPR_007,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.13,Cerah,24.6,31.5,65.1,0.6,1.5,0,0,0
SYNREC_0008719,ALAT_004,2025-09-06,Shift 3,22:00:00,04:39:00,Beroperasi,6.65,Overburden,20.0,5,OPR_048,PIT_B,Excavator,Hitachi ZX200,3.8,Overburden,4.1,Sangat Baik,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0,0
SYNREC_0008720,ALAT_088,2025-09-16,Shift 2,14:00:00,15:24:00,Standby,1.41,None,0.0,0,OPR_147,ROAD_01,Grader,CAT 140K,11.8,Road Maintenance,1.9,Sangat Baik,4.9,0.52,Ringan,23.1,29.7,83.4,1.9,4.8,0,0,0
SYNREC_0008721,ALAT_034,2025-07-09,Shift 1,06:00:00,11:41:00,Beroperasi,5.69,Coal,24.9,9,OPR_104,STOCKPILE,Excavator,Hitachi ZX200,2.8,Coal Loading,0.9,Sangat Baik,1.9,0.51,Ringan,24.4,28.8,79.9,3.0,4.3,0,0,0
SYNREC_0008722,ALAT_058,2025-09-13,Shift 3,22:00:00,04:06:00,Beroperasi,6.1,None,0.0,0,OPR_038,ROAD_01,Grader,John Deere 772G,24.4,Road Maintenance,4.7,Sangat Baik,0.0,0.07,Cerah,26.1,32.4,60.3,1.8,3.0,0,0,0
SYNREC_0008723,ALAT_092,2025-08-24,Shift 3,22:00:00,04:12:00,Beroperasi,6.2,Coal,1437.0,18,OPR_110,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,0.0,0.06,Cerah,23.6,30.8,69.1,2.5,4.2,0,0,1
SYNREC_0008724,ALAT_011,2025-10-28,Shift 2,14:00:00,22:00:00,Beroperasi,8.0,None,0.0,0,OPR_088,ROAD_01,Grader,CAT 140K,10.5,Road Maintenance,7.4,Baik,10.1,0.65,Sedang,23.2,27.2,85.2,2.7,5.3,0,0,0
SYNREC_0008725,ALAT_061,2025-07-27,Shift 3,22:00:00,03:36:00,Beroperasi,5.61,None,0.0,0,OPR_125,PIT_B,Bulldozer,Komatsu D85ESS,26.1,Infrastructure,8.7,Rusak Ringan,1.0,0.31,Ringan,25.0,29.9,81.5,1.4,2.8,0,0,0
SYNREC_0008726,ALAT_004,2025-07-17,Shift 3,22:00:00,03:51:00,Beroperasi,5.86,Overburden,28.2,9,OPR_086,PIT_B,Excavator,Hitachi ZX200,3.8,Overburden,4.1,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0,0
SYNREC_0008727,ALAT_040,2025-09-22,Shift 1,06:00:00,09:32:00,Maintenance,3.54,Coal,0.0,0,OPR_010,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,5.5,0.34,Ringan,24.7,30.0,79.8,3.1,6.3,0,0,0
SYNREC_0008728,ALAT_094,2025-07-28,Shift 3,22:00:00,02:48:00,Beroperasi,4.81,Coal,126.9,14,OPR_134,PIT_A,Wheel Loader,Volvo L120H,8.7,Coal Loading,3.9,Baik,1.0,0.56,Ringan,23.6,27.9,78.9,3.2,5.8,2,0,0
SYNREC_0008729,ALAT_035,2025-10-27,Shift 1,06:00:00,08:50:00,Maintenance,2.84,Coal,0.0,0,OPR_074,PIT_A,Excavator,Komatsu PC200,4.9,Coal Loading,9.8,Rusak Ringan,4.3,0.39,Ringan,23.3,28.5,78.5,2.5,4.0,0,0,0
SYNREC_0008730,ALAT_069,2025-08-27,Shift 3,22:00:00,05:36:00,Beroperasi,7.6,None,0.0,0,OPR_102,PIT_A,Bulldozer,Liebherr PR736,32.1,Infrastructure,0.8,Baik,0.0,0.07,Cerah,23.6,28.6,73.2,1.5,3.1,2,0,0
SYNREC_0008731,ALAT_099,2025-09-30,Shift 1,06:00:00,07:18:00,Standby,1.31,Coal,0.0,0,OPR_079,PIT_A,Wheel Loader,Doosan DL300,3.6,Coal Loading,7.1,Perlu Servis,0.0,0.16,Cerah,24.2,30.0,74.2,1.8,3.9,0,0,0
SYNREC_0008732,ALAT_065,2025-08-12,Shift 2,14:00:00,20:27:00,Beroperasi,6.45,Coal,5.3,6,OPR_019,STOCKPILE,Excavator,Hitachi ZX200,1.0,Coal Loading,3.2,Baik,7.0,0.43,Ringan,25.3,31.7,79.7,2.9,4.7,0,0,0
SYNREC_0008733,ALAT_096,2025-07-18,Shift 1,06:00:00,07:19:00,Breakdown,1.33,None,0.0,0,OPR_116,ROAD_01,Grader,Komatsu GD655,13.9,Road Maintenance,0.7,Baik,11.1,0.62,Sedang,24.9,30.3,85.1,4.3,7.8,6,1,1
SYNREC_0008734,ALAT_061,2025-08-24,Shift 1,06:00:00,11:24:00,Beroperasi,5.4,None,0.0,0,OPR_061,PIT_B,Bulldozer,Komatsu D85ESS,26.1,Infrastructure,8.7,Rusak Ringan,1.1,0.43,Ringan,25.7,31.0,83.7,3.2,6.0,0,0,0
SYNREC_0008735,ALAT_093,2025-09-18,Shift 2,14:00:00,19:13:00,Beroperasi,5.22,None,0.0,0,OPR_021,ROAD_01,Grader,Volvo G940B,15.0,Road Maintenance,2.2,Sangat Baik,0.6,0.4,Ringan,23.5,30.5,83.3,2.9,6.4,0,0,0
SYNREC_0008736,ALAT_066,2025-07-27,Shift 1,06:00:00,12:18:00,Beroperasi,6.31,None,0.0,0,OPR_017,ROAD_01,Grader,Volvo G940B,10.0,Infrastructure,1.0,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0,0
SYNREC_0008737,ALAT_098,2025-09-04,Shift 1,06:00:00,08:30:00,Standby,2.51,Coal,0.0,0,OPR_133,PIT_B,Excavator,Komatsu PC200,3.3,Coal Loading,3.5,Baik,7.1,0.31,Ringan,25.6,29.8,82.5,3.1,4.7,0,0,0
SYNREC_0008738,ALAT_052,2025-07-09,Shift 2,14:00:00,20:34:00,Beroperasi,6.57,Overburden,31.2,9,OPR_146,PIT_A,Excavator,CAT 320D,4.3,Overburden,6.5,Perlu Servis,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
SYNREC_0008739,ALAT_033,2025-10-02,Shift 1,06:00:00,10:24:00,Beroperasi,4.4,Overburden,12.9,9,OPR_137,PIT_B,Excavator,Volvo EC210,1.6,Overburden,9.5,Perlu Servis,1.5,0.33,Ringan,25.4,32.9,77.1,1.9,4.4,0,0,0
SYNREC_0008740,ALAT_078,2025-07-23,Shift 1,06:00:00,07:30:00,Maintenance,1.5,None,0.0,0,OPR_127,ROAD_01,Grader,John Deere 772G,13.6,Infrastructure,9.2,Rusak Ringan,0.0,0.1,Cerah,24.8,29.4,65.5,2.8,5.1,0,0,1
SYNREC_0008741,ALAT_067,2025-08-29,Shift 2,14:00:00,19:00:00,Beroperasi,5.01,Overburden,35.8,13,OPR_094,PIT_A,Excavator,Volvo EC210,3.1,Overburden,4.0,Baik,0.0,0.1,Cerah,24.9,31.6,66.7,1.3,3.3,0,0,0
SYNREC_0008742,ALAT_091,2025-08-18,Shift 1,06:00:00,11:01:00,Beroperasi,5.03,Overburden,14.0,7,OPR_037,PIT_B,Excavator,Volvo EC210,1.9,Overburden,6.6,Baik,0.5,0.41,Ringan,23.3,28.8,81.2,2.7,4.5,0,0,0
SYNREC_0008743,ALAT_002,2025-10-18,Shift 3,22:00:00,02:30:00,Beroperasi,4.5,Overburden,596.9,7,OPR_046,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,2.8,0.39,Ringan,24.4,28.7,81.1,2.3,4.5,0,0,0
SYNREC_0008744,ALAT_092,2025-10-02,Shift 3,22:00:00,05:14:00,Beroperasi,7.24,Coal,814.6,10,OPR_009,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,47.8,0.97,Lebat,24.5,28.6,97.8,5.4,9.7,0,0,0
SYNREC_0008745,ALAT_100,2025-07-04,Shift 1,06:00:00,09:07:00,Beroperasi,3.12,None,0.0,0,OPR_140,PIT_B,Grader,Komatsu GD655,19.2,Infrastructure,2.4,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
SYNREC_0008746,ALAT_094,2025-10-31,Shift 1,06:00:00,11:01:00,Beroperasi,5.03,Coal,55.7,8,OPR_066,PIT_A,Wheel Loader,Volvo L120H,8.7,Coal Loading,3.9,Baik,3.4,0.4,Ringan,25.5,30.6,84.7,3.4,4.9,0,0,0
SYNREC_0008747,ALAT_006,2025-10-01,Shift 2,14:00:00,17:16:00,Breakdown,3.27,Overburden,0.0,0,OPR_006,PIT_A,Excavator,Hitachi ZX200,4.6,Overburden,5.3,Perlu Servis,0.9,0.47,Ringan,24.2,29.3,76.9,3.0,5.8,0,1,1
SYNREC_0008748,ALAT_079,2025-08-23,Shift 2,14:00:00,21:40:00,Beroperasi,7.68,Coal,1965.8,16,OPR_112,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.0,0.18,Cerah,24.7,32.2,73.2,1.7,3.5,0,0,0
SYNREC_0008749,ALAT_027,2025-09-14,Shift 1,06:00:00,10:52:00,Beroperasi,4.88,None,0.0,0,OPR_016,PIT_A,Grader,John Deere 772G,23.3,Infrastructure,7.7,Baik,17.0,0.83,Sedang,24.7,28.7,89.4,1.9,3.6,0,0,0
SYNREC_0008750,ALAT_045,2025-09-15,Shift 3,22:00:00,01:28:00,Standby,3.48,Coal,0.0,0,OPR_120,PIT_B,Wheel Loader,Volvo L120H,4.0,Coal Loading,1.7,Baik,5.0,0.41,Ringan,25.4,30.0,78.7,1.5,4.8,0,0,0
SYNREC_0008751,ALAT_016,2025-07-01,Shift 2,14:00:00,20:21:00,Beroperasi,6.35,Coal,522.9,5,OPR_092,PORT,Dump Truck,CAT 785C,126.5,Coal Hauling,2.9,Sangat Baik,0.0,0.04,Cerah,24.4,28.7,73.2,2.0,4.0,2,0,0
SYNREC_0008752,ALAT_054,2025-09-11,Shift 2,14:00:00,18:12:00,Beroperasi,4.21,None,0.0,0,OPR_148,PIT_A,Grader,Komatsu GD655,21.7,Infrastructure,4.4,Baik,1.3,0.45,Ringan,25.8,32.1,78.8,1.3,2.3,0,0,0
SYNREC_0008753,ALAT_100,2025-10-24,Shift 3,22:00:00,05:01:00,Beroperasi,7.03,None,0.0,0,OPR_145,PIT_B,Grader,Komatsu GD655,19.2,Infrastructure,2.4,Baik,4.3,0.35,Ringan,25.5,32.5,83.2,3.0,6.0,0,0,1
SYNREC_0008754,ALAT_042,2025-09-03,Shift 1,06:00:00,09:37:00,Beroperasi,3.63,None,0.0,0,OPR_038,PIT_B,Grader,CAT 140K,15.3,Infrastructure,8.2,Rusak Ringan,7.1,0.31,Ringan,25.6,29.8,82.5,3.1,4.7,0,0,0
SYNREC_0008755,ALAT_092,2025-10-05,Shift 1,06:00:00,10:59:00,Beroperasi,4.99,Coal,982.5,10,OPR_036,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,0.0,0.04,Cerah,24.6,31.6,68.8,2.2,3.2,0,0,0
SYNREC_0008756,ALAT_065,2025-07-19,Shift 1,06:00:00,11:29:00,Beroperasi,5.49,Coal,7.9,8,OPR_014,STOCKPILE,Excavator,Hitachi ZX200,1.0,Coal Loading,3.2,Baik,13.4,0.71,Sedang,23.9,29.4,92.5,4.2,8.3,0,0,0
SYNREC_0008757,ALAT_057,2025-08-20,Shift 1,06:00:00,12:23:00,Beroperasi,6.39,Overburden,1523.9,18,OPR_144,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,1.6,0.37,Ringan,23.2,29.6,76.4,2.3,4.3,0,0,0
SYNREC_0008758,ALAT_098,2025-09-10,Shift 2,14:00:00,15:05:00,Maintenance,1.09,Coal,0.0,0,OPR_118,PIT_B,Excavator,Komatsu PC200,3.3,Coal Loading,3.5,Baik,12.8,0.78,Sedang,23.9,29.3,91.3,4.4,6.6,3,0,0
SYNREC_0008759,ALAT_048,2025-07-11,Shift 1,06:00:00,11:14:00,Beroperasi,5.24,Overburden,13.9,7,OPR_128,PIT_B,Excavator,Volvo EC210,2.0,Overburden,2.7,Baik,41.7,1.0,Lebat,24.2,30.1,95.0,4.1,9.4,0,0,0
SYNREC_0008760,ALAT_039,2025-10-05,Shift 3,22:00:00,04:15:00,Beroperasi,6.25,Coal,64.2,17,OPR_137,PIT_B,Excavator,CAT 320D,3.7,Coal Loading,1.8,Sangat Baik,1.4,0.33,Ringan,23.5,28.4,78.7,1.8,3.7,0,0,0
SYNREC_0008761,ALAT_086,2025-07-22,Shift 3,22:00:00,01:19:00,Beroperasi,3.32,Coal,899.4,14,OPR_115,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,1.2,0.49,Ringan,24.7,31.7,75.4,2.3,5.0,0,0,0
SYNREC_0008762,ALAT_011,2025-09-01,Shift 2,14:00:00,21:49:00,Beroperasi,7.82,None,0.0,0,OPR_002,ROAD_01,Grader,CAT 140K,10.5,Road Maintenance,7.4,Baik,8.2,0.45,Ringan,23.4,29.6,84.5,3.1,6.1,0,0,0
SYNREC_0008763,ALAT_096,2025-07-05,Shift 2,14:00:00,21:40:00,Beroperasi,7.68,None,0.0,0,OPR_091,ROAD_01,Grader,Komatsu GD655,13.9,Road Maintenance,0.7,Baik,7.9,0.53,Ringan,24.3,28.5,78.7,1.7,3.2,0,0,0
SYNREC_0008764,ALAT_092,2025-07-15,Shift 3,22:00:00,22:35:00,Standby,0.59,Coal,0.0,0,OPR_084,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,4.0,0.54,Ringan,24.0,28.7,75.7,1.7,4.7,0,0,0
SYNREC_0008765,ALAT_095,2025-08-26,Shift 3,22:00:00,23:43:00,Standby,1.72,Coal,0.0,0,OPR_036,STOCKPILE,Excavator,CAT 320D,1.3,Coal Loading,5.1,Perlu Servis,0.0,0.01,Cerah,25.0,29.1,73.8,2.1,3.3,0,0,0
SYNREC_0008766,ALAT_038,2025-07-12,Shift 1,06:00:00,13:54:00,Beroperasi,7.91,Overburden,589.1,4,OPR_138,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,0.2,0.49,Ringan,25.3,31.4,77.0,2.9,5.3,0,0,0
SYNREC_0008767,ALAT_027,2025-08-12,Shift 3,22:00:00,01:41:00,Maintenance,3.69,None,0.0,0,OPR_011,PIT_A,Grader,John Deere 772G,23.3,Infrastructure,7.7,Baik,1.2,0.47,Ringan,23.4,30.3,82.5,1.8,4.2,0,0,0
SYNREC_0008768,ALAT_039,2025-09-17,Shift 1,06:00:00,09:57:00,Beroperasi,3.96,Coal,29.5,8,OPR_057,PIT_B,Excavator,CAT 320D,3.7,Coal Loading,1.8,Sangat Baik,5.2,0.55,Ringan,25.8,33.2,80.3,2.7,4.9,1,0,0
SYNREC_0008769,ALAT_051,2025-09-24,Shift 2,14:00:00,18:52:00,Beroperasi,4.88,Overburden,46.6,14,OPR_030,PIT_A,Excavator,Volvo EC210,3.4,Overburden,7.5,Perlu Servis,6.1,0.47,Ringan,23.9,28.3,79.2,2.3,3.4,3,0,0
SYNREC_0008770,ALAT_016,2025-07-30,Shift 3,22:00:00,02:28:00,Beroperasi,4.48,Coal,1391.6,11,OPR_010,PORT,Dump Truck,CAT 785C,126.5,Coal Hauling,2.9,Sangat Baik,8.7,0.47,Ringan,24.5,28.8,80.7,2.8,3.9,0,0,0
SYNREC_0008771,ALAT_065,2025-08-27,Shift 2,14:00:00,18:36:00,Beroperasi,4.61,Coal,11.9,14,OPR_142,STOCKPILE,Excavator,Hitachi ZX200,1.0,Coal Loading,3.2,Baik,3.2,0.46,Ringan,25.8,30.0,84.5,1.6,3.6,0,0,0
SYNREC_0008772,ALAT_033,2025-10-04,Shift 2,14:00:00,19:12:00,Beroperasi,5.21,Overburden,26.1,15,OPR_008,PIT_B,Excavator,Volvo EC210,1.6,Overburden,9.5,Perlu Servis,1.5,0.33,Ringan,25.4,32.9,77.1,1.9,4.4,0,0,0
SYNREC_0008773,ALAT_001,2025-10-08,Shift 2,14:00:00,20:04:00,Beroperasi,6.08,Coal,1427.1,17,OPR_009,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,36.9,0.9,Lebat,24.3,28.3,93.2,2.6,7.0,2,0,0
